"Date","Country","State","Market Size","Product","City","Product Line","Product Type","Type","Budget COGS","Budget Margin","Budget Profit","Budget Sales","COGS","Inventory","Marketing","Sales","Total Expenses","Inv2"
"01/07/2018","United Kingdom","England","Major Market","Decaf Espresso","London","Beans","Espresso","Decaf",297,418,286,715,321,1917,106,746,141,
"01/08/2018","United Kingdom","England","Major Market","Colombian","London","Beans","Coffee","Regular",495,748,572,1243,401,2879,140,1001,196,
"01/11/2018","United Kingdom","England","Major Market","Earl Grey","London","Leaves","Tea","Regular",33,55,44,88,55,648,16,136,29,
"01/11/2018","United Kingdom","England","Major Market","Green Tea","London","Leaves","Tea","Regular",55,88,44,143,83,725,27,208,61,
"01/01/2019","United Kingdom","England","Major Market","Chamomile","London","Leaves","Herbal Tea","Decaf",88,132,110,220,105,904,29,289,43,
"01/01/2019","United Kingdom","England","Major Market","Mint","London","Leaves","Herbal Tea","Decaf",77,99,66,176,92,686,30,235,47,
"01/01/2019","United Kingdom","England","Major Market","Green Tea","London","Leaves","Tea","Regular",44,88,55,132,80,614,26,222,63,
"01/05/2019","United Kingdom","England","Major Market","Caffe Latte","London","Beans","Espresso","Regular",264,286,198,550,286,1715,80,568,98,
"01/06/2019","United Kingdom","England","Major Market","Caffe Mocha","London","Beans","Espresso","Regular",143,220,55,363,159,962,145,377,169,
"01/06/2019","United Kingdom","England","Major Market","Amaretto","London","Beans","Coffee","Regular",187,-55,-121,132,156,1666,50,105,70,
"01/07/2019","United Kingdom","England","Major Market","Colombian","London","Beans","Coffee","Regular",495,759,583,1254,401,2920,140,995,183,
"01/08/2019","United Kingdom","England","Major Market","Green Tea","London","Leaves","Tea","Regular",33,55,22,88,58,729,19,143,51,
"01/09/2019","United Kingdom","England","Major Market","Earl Grey","London","Leaves","Tea","Regular",55,88,77,143,90,647,25,234,38,
"01/10/2019","United Kingdom","England","Major Market","Decaf Irish Cream","London","Beans","Coffee","Decaf",242,-33,-110,209,170,4020,55,153,103,
"01/01/2018","United Kingdom","Scotland","Major Market","Earl Grey","Glasgow","Leaves","Tea","Regular",99,154,121,253,98,855,27,241,40,
"01/05/2018","United Kingdom","Scotland","Major Market","Caffe Mocha","Glasgow","Beans","Espresso","Regular",121,-55,-198,66,134,1841,120,76,158,
"01/06/2018","United Kingdom","Scotland","Major Market","Colombian","Glasgow","Beans","Coffee","Regular",374,550,385,924,392,2724,137,979,195,
"01/08/2018","United Kingdom","Scotland","Major Market","Green Tea","Glasgow","Leaves","Tea","Regular",110,176,143,286,110,658,31,270,44,
"01/08/2018","United Kingdom","Scotland","Major Market","Lemon","Glasgow","Leaves","Herbal Tea","Decaf",231,319,198,550,313,1722,118,719,154,
"01/08/2018","United Kingdom","Scotland","Major Market","Regular Espresso","Glasgow","Beans","Espresso","Regular",275,308,209,583,293,1451,82,598,108,
"01/09/2018","United Kingdom","Scotland","Major Market","Green Tea","Glasgow","Leaves","Tea","Regular",88,143,110,231,90,647,25,219,38,
"01/11/2018","United Kingdom","Scotland","Major Market","Regular Espresso","Glasgow","Beans","Espresso","Regular",220,506,429,726,233,1027,65,743,92,
"01/03/2019","United Kingdom","Scotland","Major Market","Green Tea","Glasgow","Leaves","Tea","Regular",88,143,110,231,90,486,25,233,38,
"01/05/2019","United Kingdom","Scotland","Major Market","Earl Grey","Glasgow","Leaves","Tea","Regular",121,176,132,297,115,904,32,280,42,
"01/05/2019","United Kingdom","Scotland","Major Market","Colombian","Glasgow","Beans","Coffee","Regular",308,473,330,781,333,2475,116,824,163,
"01/05/2019","United Kingdom","Scotland","Major Market","Caffe Mocha","Glasgow","Beans","Espresso","Regular",121,-55,-198,66,134,1841,120,75,147,
"01/08/2019","United Kingdom","Scotland","Major Market","Darjeeling","Glasgow","Leaves","Tea","Regular",143,231,187,374,146,1094,40,352,49,
"01/01/2018","United Kingdom","Wales","Small Market","Colombian","Cardiff","Beans","Coffee","Regular",22,44,22,66,31,1062,9,69,32,
"01/01/2018","United Kingdom","Wales","Small Market","Chamomile","Cardiff","Leaves","Herbal Tea","Decaf",220,308,220,528,258,1441,85,601,121,
"01/03/2018","United Kingdom","Wales","Small Market","Colombian","Cardiff","Beans","Coffee","Regular",22,44,22,66,31,1054,9,70,32,
"01/03/2018","United Kingdom","Wales","Small Market","Chamomile","Cardiff","Leaves","Herbal Tea","Decaf",220,319,231,539,268,1386,88,624,124,
"01/06/2018","United Kingdom","Wales","Small Market","Darjeeling","Cardiff","Leaves","Tea","Regular",242,253,165,495,286,1887,80,574,107,
"01/06/2018","United Kingdom","Wales","Small Market","Amaretto","Cardiff","Beans","Coffee","Regular",22,44,33,66,26,928,7,64,19,
"01/06/2018","United Kingdom","Wales","Small Market","Chamomile","Cardiff","Leaves","Herbal Tea","Decaf",253,352,253,605,300,1778,98,698,134,
"01/07/2018","United Kingdom","Wales","Small Market","Caffe Mocha","Cardiff","Beans","Espresso","Regular",22,33,22,55,22,889,6,54,18,
"01/07/2018","United Kingdom","Wales","Small Market","Decaf Espresso","Cardiff","Beans","Espresso","Decaf",0,55,44,55,0,615,0,48,14,
"01/08/2018","United Kingdom","Wales","Small Market","Decaf Irish Cream","Cardiff","Beans","Coffee","Decaf",11,22,11,33,16,663,5,36,19,
"01/08/2018","United Kingdom","Wales","Small Market","Amaretto","Cardiff","Beans","Coffee","Regular",22,44,33,66,28,937,8,70,21,
"01/09/2018","United Kingdom","Wales","Small Market","Darjeeling","Cardiff","Leaves","Tea","Regular",231,242,154,473,274,1953,76,548,104,
"01/10/2018","United Kingdom","Wales","Small Market","Lemon","Cardiff","Leaves","Herbal Tea","Decaf",99,165,143,264,135,868,43,328,69,
"01/10/2018","United Kingdom","Wales","Small Market","Decaf Irish Cream","Cardiff","Beans","Coffee","Decaf",0,11,11,11,11,658,4,26,17,
"01/11/2018","United Kingdom","Wales","Small Market","Decaf Irish Cream","Cardiff","Beans","Coffee","Decaf",0,22,11,22,11,656,4,26,18,
"01/12/2018","United Kingdom","Wales","Small Market","Darjeeling","Cardiff","Leaves","Tea","Regular",231,220,132,451,275,2002,77,552,105,
"01/12/2018","United Kingdom","Wales","Small Market","Earl Grey","Cardiff","Leaves","Tea","Regular",264,330,187,594,324,2022,123,720,159,
"01/12/2018","United Kingdom","Wales","Small Market","Chamomile","Cardiff","Leaves","Herbal Tea","Decaf",253,330,220,583,272,1919,90,634,125,
"01/12/2018","United Kingdom","Wales","Small Market","Decaf Espresso","Cardiff","Beans","Espresso","Decaf",0,55,44,55,0,379,0,48,13,
"01/12/2018","United Kingdom","Wales","Small Market","Amaretto","Cardiff","Beans","Coffee","Regular",11,33,22,44,18,937,5,46,17,
"01/01/2019","United Kingdom","Wales","Small Market","Chamomile","Cardiff","Leaves","Herbal Tea","Decaf",220,308,220,528,258,1441,85,673,128,
"01/01/2019","United Kingdom","Wales","Small Market","Lemon","Cardiff","Leaves","Herbal Tea","Decaf",88,132,99,220,105,669,33,289,62,
"01/01/2019","United Kingdom","Wales","Small Market","Earl Grey","Cardiff","Leaves","Tea","Regular",231,297,176,528,270,1561,103,673,146,
"01/01/2019","United Kingdom","Wales","Small Market","Colombian","Cardiff","Beans","Coffee","Regular",22,44,22,66,31,1062,9,76,33,
"01/02/2019","United Kingdom","Wales","Small Market","Darjeeling","Cardiff","Leaves","Tea","Regular",209,231,154,440,251,1580,70,536,97,
"01/02/2019","United Kingdom","Wales","Small Market","Earl Grey","Cardiff","Leaves","Tea","Regular",220,286,165,506,264,1531,101,626,138,
"01/02/2019","United Kingdom","Wales","Small Market","Colombian","Cardiff","Beans","Coffee","Regular",22,44,22,66,31,1058,9,74,32,
"01/02/2019","United Kingdom","Wales","Small Market","Decaf Irish Cream","Cardiff","Beans","Coffee","Decaf",22,33,22,55,26,682,8,64,21,
"01/03/2019","United Kingdom","Wales","Small Market","Lemon","Cardiff","Leaves","Herbal Tea","Decaf",99,154,121,253,120,644,38,314,62,
"01/04/2019","United Kingdom","Wales","Small Market","Decaf Irish Cream","Cardiff","Beans","Coffee","Decaf",22,33,22,55,24,676,7,58,21,
"01/06/2019","United Kingdom","Wales","Small Market","Colombian","Cardiff","Beans","Coffee","Regular",33,44,22,77,36,1096,10,76,31,
"01/07/2019","United Kingdom","Wales","Small Market","Chamomile","Cardiff","Leaves","Herbal Tea","Decaf",275,374,264,649,321,1917,106,740,132,
"01/08/2019","United Kingdom","Wales","Small Market","Decaf Irish Cream","Cardiff","Beans","Coffee","Decaf",11,22,11,33,16,663,5,36,18,
"01/09/2019","United Kingdom","Wales","Small Market","Earl Grey","Cardiff","Leaves","Tea","Regular",275,374,231,649,333,1962,126,788,162,
"01/10/2019","United Kingdom","Wales","Small Market","Caffe Mocha","Cardiff","Beans","Espresso","Regular",22,55,55,77,26,880,7,69,19,
"01/10/2019","United Kingdom","Wales","Small Market","Decaf Irish Cream","Cardiff","Beans","Coffee","Decaf",0,11,11,11,11,658,4,28,17,
"01/11/2019","United Kingdom","Wales","Small Market","Chamomile","Cardiff","Leaves","Herbal Tea","Decaf",231,308,198,539,251,1861,83,624,119,
"01/11/2019","United Kingdom","Wales","Small Market","Lemon","Cardiff","Leaves","Herbal Tea","Decaf",110,165,110,275,125,884,40,326,64,
"01/11/2019","United Kingdom","Wales","Small Market","Earl Grey","Cardiff","Leaves","Tea","Regular",220,275,143,495,270,1963,103,640,140,
"01/12/2019","United Kingdom","Wales","Small Market","Darjeeling","Cardiff","Leaves","Tea","Regular",231,220,132,451,275,2002,77,588,105,
"01/12/2019","United Kingdom","Wales","Small Market","Colombian","Cardiff","Beans","Coffee","Regular",33,33,11,66,35,1110,10,82,33,
"01/01/2018","United Kingdom","Wales","Small Market","Colombian","Clydach","Beans","Coffee","Regular",99,110,44,209,94,544,36,209,73,
"01/02/2018","United Kingdom","Wales","Small Market","Chamomile","Clydach","Leaves","Herbal Tea","Decaf",33,66,11,99,48,282,43,115,76,
"01/03/2018","United Kingdom","Wales","Small Market","Lemon","Clydach","Leaves","Herbal Tea","Decaf",77,22,-11,99,97,787,30,117,55,
"01/04/2018","United Kingdom","Wales","Small Market","Darjeeling","Clydach","Leaves","Tea","Regular",33,44,11,77,41,215,14,97,44,
"01/05/2018","United Kingdom","Wales","Small Market","Caffe Mocha","Clydach","Beans","Espresso","Regular",55,77,55,132,49,929,14,120,27,
"01/06/2018","United Kingdom","Wales","Small Market","Darjeeling","Clydach","Leaves","Tea","Regular",33,55,22,88,46,263,15,106,46,
"01/06/2018","United Kingdom","Wales","Small Market","Lemon","Clydach","Leaves","Herbal Tea","Decaf",99,33,0,132,128,1257,39,156,64,
"01/07/2018","United Kingdom","Wales","Small Market","Darjeeling","Clydach","Leaves","Tea","Regular",33,66,33,99,49,284,16,114,47,
"01/07/2018","United Kingdom","Wales","Small Market","Colombian","Clydach","Beans","Coffee","Regular",88,99,44,187,84,675,31,186,69,
"01/09/2018","United Kingdom","Wales","Small Market","Chamomile","Clydach","Leaves","Herbal Tea","Decaf",33,66,11,99,49,358,44,117,76,
"01/10/2018","United Kingdom","Wales","Small Market","Darjeeling","Clydach","Leaves","Tea","Regular",22,44,33,66,43,269,14,102,44,
"01/11/2018","United Kingdom","Wales","Small Market","Earl Grey","Clydach","Leaves","Tea","Regular",22,44,0,66,38,233,14,84,50,
"01/12/2018","United Kingdom","Wales","Small Market","Green Tea","Clydach","Leaves","Tea","Regular",33,44,0,77,43,275,16,97,52,
"01/02/2019","United Kingdom","Wales","Small Market","Decaf Espresso","Clydach","Beans","Espresso","Decaf",44,88,66,132,47,849,13,121,26,
"01/02/2019","United Kingdom","Wales","Small Market","Decaf Irish Cream","Clydach","Beans","Coffee","Decaf",77,110,66,187,83,1052,26,194,49,
"01/03/2019","United Kingdom","Wales","Small Market","Green Tea","Clydach","Leaves","Tea","Regular",22,44,0,66,37,209,14,88,51,
"01/04/2019","United Kingdom","Wales","Small Market","Lemon","Clydach","Leaves","Herbal Tea","Decaf",77,44,11,121,103,924,31,157,58,
"01/05/2019","United Kingdom","Wales","Small Market","Lemon","Clydach","Leaves","Herbal Tea","Decaf",88,33,0,121,108,1071,33,149,54,
"01/05/2019","United Kingdom","Wales","Small Market","Caffe Mocha","Clydach","Beans","Espresso","Regular",55,77,55,132,49,929,14,119,25,
"01/06/2019","United Kingdom","Wales","Small Market","Decaf Espresso","Clydach","Beans","Espresso","Decaf",44,66,44,110,40,911,11,97,22,
"01/07/2019","United Kingdom","Wales","Small Market","Chamomile","Clydach","Leaves","Herbal Tea","Decaf",55,77,11,132,65,372,59,154,85,
"01/08/2019","United Kingdom","Wales","Small Market","Chamomile","Clydach","Leaves","Herbal Tea","Decaf",55,88,22,143,70,366,63,165,88,
"01/08/2019","United Kingdom","Wales","Small Market","Caffe Mocha","Clydach","Beans","Espresso","Regular",33,66,44,99,38,979,10,91,21,
"01/10/2019","United Kingdom","Wales","Small Market","Decaf Irish Cream","Clydach","Beans","Coffee","Decaf",55,88,77,143,72,1159,22,167,47,
"01/11/2019","United Kingdom","Wales","Small Market","Darjeeling","Clydach","Leaves","Tea","Regular",22,44,11,66,39,273,13,96,42,
"01/11/2019","United Kingdom","Wales","Small Market","Decaf Espresso","Clydach","Beans","Espresso","Decaf",44,66,55,110,37,920,10,95,24,
"01/12/2019","United Kingdom","Wales","Small Market","Decaf Irish Cream","Clydach","Beans","Coffee","Decaf",66,77,44,143,70,1183,21,163,44,
"01/01/2018","United Kingdom","Scotland","Major Market","Regular Espresso","Glasgow","Beans","Espresso","Regular",231,297,220,528,251,1605,70,539,96,
"01/02/2018","United Kingdom","Scotland","Major Market","Darjeeling","Glasgow","Leaves","Tea","Regular",110,165,132,275,105,890,29,256,41,
"01/04/2018","United Kingdom","Scotland","Major Market","Earl Grey","Glasgow","Leaves","Tea","Regular",99,165,132,264,101,855,28,246,41,
"01/04/2018","United Kingdom","Scotland","Major Market","Colombian","Glasgow","Beans","Coffee","Regular",297,440,308,737,313,2319,109,784,168,
"01/04/2018","United Kingdom","Scotland","Major Market","Lemon","Glasgow","Leaves","Herbal Tea","Decaf",209,330,220,539,286,1714,108,702,145,
"01/06/2018","United Kingdom","Scotland","Major Market","Regular Espresso","Glasgow","Beans","Espresso","Regular",264,462,374,726,286,1546,80,743,107,
"01/08/2018","United Kingdom","Scotland","Major Market","Darjeeling","Glasgow","Leaves","Tea","Regular",143,231,187,374,146,1094,40,356,52,
"01/11/2018","United Kingdom","Scotland","Major Market","Lemon","Glasgow","Leaves","Herbal Tea","Decaf",198,264,154,462,270,1875,103,634,140,
"01/02/2019","United Kingdom","Scotland","Major Market","Earl Grey","Glasgow","Leaves","Tea","Regular",110,176,143,286,109,843,30,285,43,
"01/07/2019","United Kingdom","Scotland","Major Market","Green Tea","Glasgow","Leaves","Tea","Regular",99,165,132,264,104,669,29,251,39,
"01/07/2019","United Kingdom","Scotland","Major Market","Regular Espresso","Glasgow","Beans","Espresso","Regular",275,308,209,583,293,1491,82,596,101,
"01/10/2019","United Kingdom","Scotland","Major Market","Mint","Glasgow","Leaves","Herbal Tea","Decaf",143,-55,-110,88,263,4796,82,193,105,
"01/12/2019","United Kingdom","Scotland","Major Market","Lemon","Glasgow","Leaves","Herbal Tea","Decaf",242,352,231,594,324,1900,123,876,159,
"01/01/2018","United Kingdom","Wales","Major Market","Decaf Espresso","Briton Ferry","Beans","Espresso","Decaf",286,297,198,583,251,1605,70,502,97,
"01/01/2018","United Kingdom","Wales","Major Market","Lemon","Briton Ferry","Leaves","Herbal Tea","Decaf",77,99,66,176,92,686,30,209,43,
"01/02/2018","United Kingdom","Wales","Major Market","Earl Grey","Briton Ferry","Leaves","Tea","Regular",66,110,55,176,83,604,27,208,61,
"01/03/2018","United Kingdom","Wales","Major Market","Decaf Irish Cream","Briton Ferry","Beans","Coffee","Decaf",121,187,132,308,120,644,38,294,62,
"01/03/2018","United Kingdom","Wales","Major Market","Lemon","Briton Ferry","Leaves","Herbal Tea","Decaf",77,99,66,176,93,664,30,213,43,
"01/04/2018","United Kingdom","Wales","Major Market","Earl Grey","Briton Ferry","Leaves","Tea","Regular",55,99,44,154,75,615,25,187,59,
"01/05/2018","United Kingdom","Wales","Major Market","Colombian","Briton Ferry","Beans","Coffee","Regular",220,308,198,528,215,1052,71,512,120,
"01/05/2018","United Kingdom","Wales","Major Market","Decaf Espresso","Briton Ferry","Beans","Espresso","Decaf",330,341,231,671,286,1715,80,574,106,
"01/06/2018","United Kingdom","Wales","Major Market","Decaf Irish Cream","Briton Ferry","Beans","Coffee","Decaf",154,242,176,396,156,841,50,380,76,
"01/06/2018","United Kingdom","Wales","Major Market","Chamomile","Briton Ferry","Leaves","Herbal Tea","Decaf",99,165,143,264,125,987,35,304,47,
"01/06/2018","United Kingdom","Wales","Major Market","Lemon","Briton Ferry","Leaves","Herbal Tea","Decaf",77,99,66,176,92,632,30,209,44,
